longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.8,37.35,17.0,2529.0,423.0,1756.0,429.0,5.1017,235069.0,<1H OCEAN
-121.9,36.6,45.0,2249.0,412.0,944.0,429.0,3.0625,250142.0,NEAR OCEAN
-122.29,38.29,52.0,3217.0,742.0,1670.0,671.0,2.4398,156273.0,NEAR BAY
-120.47,34.65,32.0,2193.0,430.0,1074.0,377.0,2.3333,134649.0,NEAR OCEAN
-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788,177295.01,NEAR BAY
-118.26,34.06,40.0,637.0,273.0,1150.0,263.0,1.8625,159869.0,<1H OCEAN
-122.47,38.6,20.0,1036.0,202.0,589.0,194.0,5.3698,257602.0,INLAND
-122.55,37.9,34.0,1431.0,224.0,503.0,220.0,7.9606,453611.2,NEAR BAY
-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,304580.05,<1H OCEAN
-119.31,36.3,20.0,1256.0,209.0,566.0,195.0,4.0221,93432.0,INLAND
-117.89,33.74,32.0,660.0,145.0,959.0,113.0,3.75,159830.0,<1H OCEAN
-117.13,32.71,42.0,1145.0,314.0,1114.0,307.0,1.2614,87103.0,NEAR OCEAN
-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,473723.7,NEAR BAY
-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,1.8431,54240.0,INLAND
-121.32,38.01,20.0,1903.0,395.0,919.0,359.0,2.6765,110632.0,INLAND
-118.91,35.37,32.0,4121.0,755.0,2590.0,721.0,3.3462,73110.0,INLAND
-117.28,34.16,26.0,2469.0,532.0,1068.0,501.0,1.9832,105729.0,INLAND
-121.54,39.13,18.0,4289.0,1021.0,2707.0,939.0,1.3375,73469.0,INLAND
-122.87,38.68,32.0,4073.0,718.0,2053.0,629.0,3.7352,214951.0,<1H OCEAN
-118.13,34.09,42.0,700.0,212.0,662.0,210.0,3.0078,191529.0,<1H OCEAN
-118.15,33.77,36.0,4366.0,1211.0,1912.0,1172.0,3.5292,339977.03,NEAR OCEAN
-118.38,34.01,18.0,9528.0,2075.0,3922.0,1920.0,4.7612,309094.05,<1H OCEAN
-117.89,33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,185280.0,<1H OCEAN
-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,300806.0,<1H OCEAN
-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,5.7764,294802.01,<1H OCEAN
-117.24,33.4,16.0,2704.0,463.0,1322.0,424.0,3.7857,202569.0,<1H OCEAN
-118.22,33.98,18.0,1781.0,765.0,1913.0,702.0,1.2059,207517.0,<1H OCEAN
-122.08,37.63,33.0,691.0,127.0,431.0,149.0,4.25,195200.0,NEAR BAY
-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,105292.0,INLAND
-120.61,35.12,16.0,1671.0,354.0,935.0,340.0,2.5792,163396.0,<1H OCEAN
-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,142178.0,NEAR OCEAN
-118.16,34.18,44.0,1870.0,389.0,1345.0,391.0,1.8932,157124.02,<1H OCEAN
-117.99,33.68,18.0,2024.0,462.0,1047.0,451.0,3.5848,208489.0,<1H OCEAN
-122.16,38.02,40.0,1800.0,290.0,761.0,277.0,5.1265,213945.0,NEAR BAY
-121.86,37.7,13.0,9621.0,1344.0,4389.0,1391.0,6.6827,305930.0,INLAND
-118.16,35.05,44.0,1297.0,307.0,776.0,278.0,2.5875,66992.0,INLAND
-120.38,34.96,9.0,2813.0,492.0,1144.0,490.0,4.0431,217121.02,<1H OCEAN
-118.0,33.93,24.0,4534.0,967.0,2547.0,895.0,3.9575,209941.0,<1H OCEAN
-118.15,34.07,44.0,1626.0,383.0,1063.0,334.0,2.4348,206373.0,<1H OCEAN
-121.78,40.12,14.0,388.0,108.0,35.0,17.0,6.1359,140431.0,INLAND
-117.68,33.63,16.0,5218.0,1187.0,2701.0,1125.0,3.929,178073.0,<1H OCEAN
-118.5,34.02,35.0,2914.0,934.0,1334.0,870.0,2.9934,381964.15,<1H OCEAN
-122.42,37.72,37.0,2638.0,546.0,1789.0,521.0,4.0071,248684.0,NEAR BAY
-122.15,38.29,17.0,1625.0,239.0,703.0,224.0,6.5891,322234.02,NEAR BAY
-118.53,34.44,19.0,1285.0,195.0,650.0,193.0,6.0398,230144.0,<1H OCEAN
-121.86,37.35,46.0,1448.0,330.0,1094.0,331.0,2.4968,173373.0,<1H OCEAN
-119.09,34.22,8.0,40.0,10.0,309.0,16.0,4.0208,111627.01,NEAR OCEAN
-118.73,34.27,25.0,3409.0,493.0,1699.0,484.0,5.653,231041.0,<1H OCEAN
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,65501.0,INLAND
-117.7,35.6,16.0,2678.0,483.0,1473.0,487.0,3.858,75043.0,INLAND
-118.42,34.3,29.0,3334.0,712.0,2919.0,718.0,3.6548,180485.0,<1H OCEAN
-120.84,37.43,32.0,2892.0,521.0,1580.0,484.0,3.7784,153060.0,INLAND
-117.33,34.06,48.0,732.0,149.0,486.0,139.0,2.5673,76341.0,INLAND
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,281939.01,NEAR BAY
-121.56,39.52,9.0,818.0,197.0,358.0,197.0,1.7708,82670.0,INLAND
-121.86,37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,261905.03,<1H OCEAN
-118.5,34.17,37.0,880.0,,369.0,155.0,4.1429,280312.01,<1H OCEAN
-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,128311.0,NEAR OCEAN
-118.1,33.96,36.0,1184.0,240.0,946.0,232.0,4.0357,163714.0,<1H OCEAN
-117.03,34.03,26.0,3501.0,664.0,1860.0,681.0,3.0403,109147.0,INLAND
-118.17,34.02,33.0,346.0,103.0,488.0,107.0,1.8681,127794.0,<1H OCEAN
-117.12,32.78,4.0,2782.0,817.0,1309.0,787.0,4.2621,151807.0,NEAR OCEAN
-118.08,34.08,43.0,1716.0,402.0,1343.0,386.0,2.9688,207072.0,<1H OCEAN
-117.95,34.05,34.0,1428.0,227.0,890.0,249.0,5.8722,226721.0,<1H OCEAN
-121.85,36.6,21.0,2381.0,701.0,1264.0,659.0,2.5372,200789.0,<1H OCEAN
-117.92,34.12,32.0,2552.0,576.0,2161.0,548.0,2.9459,147362.0,<1H OCEAN
-122.04,37.34,25.0,1994.0,287.0,704.0,283.0,7.7799,437704.06,<1H OCEAN
-118.04,34.07,39.0,1382.0,315.0,1090.0,308.0,3.8125,172593.0,<1H OCEAN
-118.46,34.14,34.0,5264.0,771.0,1738.0,753.0,8.8115,497262.95,<1H OCEAN
-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,166732.0,<1H OCEAN
-121.0,39.26,14.0,810.0,151.0,302.0,138.0,3.1094,137682.0,INLAND
-117.65,33.65,15.0,4713.0,671.0,2197.0,673.0,7.5426,301358.0,<1H OCEAN
-118.41,34.15,24.0,3891.0,866.0,1568.0,830.0,4.1656,379183.04,<1H OCEAN
-117.25,33.38,17.0,1614.0,431.0,1031.0,389.0,2.0956,134898.0,<1H OCEAN
-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,4.0096,171467.0,INLAND
-120.68,35.51,17.0,1701.0,298.0,941.0,293.0,4.3218,218809.0,<1H OCEAN
-118.41,33.96,15.0,412.0,128.0,310.0,137.0,3.9792,285677.03,<1H OCEAN
-118.19,33.94,45.0,1403.0,315.0,1111.0,311.0,3.3846,164078.0,<1H OCEAN
-122.11,37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,500001.0,NEAR BAY
-121.77,37.99,4.0,5623.0,780.0,2429.0,716.0,5.4409,202900.0,INLAND
-120.08,34.62,11.0,3478.0,588.0,1693.0,582.0,4.6554,283750.03,NEAR OCEAN
-119.35,36.19,6.0,958.0,226.0,734.0,230.0,1.0349,89048.0,INLAND
-122.2,39.51,37.0,2358.0,413.0,1060.0,424.0,2.8333,74413.0,INLAND
-120.35,37.04,37.0,1495.0,292.0,858.0,275.0,2.9306,67510.0,INLAND
-117.74,33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,355014.02,<1H OCEAN
-118.14,33.77,52.0,2208.0,409.0,791.0,408.0,5.8408,469445.03,NEAR OCEAN
-118.53,34.17,18.0,6430.0,1412.0,2897.0,1348.0,3.855,257905.01,<1H OCEAN
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,106531.0,NEAR BAY
-121.07,37.71,39.0,223.0,37.0,92.0,37.0,3.375,192829.0,INLAND
-118.29,34.1,39.0,631.0,298.0,744.0,274.0,2.7054,184178.0,<1H OCEAN
-117.41,34.58,14.0,859.0,212.0,541.0,181.0,1.6838,66746.0,INLAND
-122.48,37.85,42.0,6297.0,1307.0,2096.0,1205.0,6.4752,481509.77,NEAR BAY
-122.44,37.63,35.0,5113.0,959.0,3004.0,964.0,4.7625,282308.0,NEAR OCEAN
-121.87,37.67,28.0,1812.0,294.0,853.0,278.0,4.9879,222723.0,INLAND
-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,3.7396,159215.0,INLAND
-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,373525.08,<1H OCEAN
-122.14,37.71,18.0,3905.0,1007.0,2197.0,1044.0,3.6932,191375.0,NEAR BAY
-117.31,34.39,15.0,1703.0,273.0,847.0,266.0,3.7917,124387.0,INLAND
-117.23,32.73,44.0,1168.0,263.0,509.0,256.0,2.7273,267677.0,NEAR OCEAN
-117.61,33.67,3.0,4541.0,720.0,1600.0,583.0,6.8004,289280.0,<1H OCEAN
-122.32,37.96,34.0,2070.0,357.0,784.0,294.0,4.0417,178496.0,NEAR BAY
-118.46,33.97,19.0,1658.0,427.0,648.0,378.0,3.8698,479788.87,<1H OCEAN
-117.32,34.11,41.0,1229.0,302.0,994.0,270.0,1.4891,67425.0,INLAND
-117.83,34.1,18.0,11026.0,1978.0,5407.0,1923.0,4.075,209568.0,INLAND
-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542,134030.0,INLAND
-117.05,32.69,21.0,991.0,210.0,695.0,203.0,3.625,132785.0,NEAR OCEAN
-118.09,34.02,33.0,4853.0,1105.0,2855.0,1006.0,3.2622,204346.0,<1H OCEAN
-121.87,37.39,9.0,2522.0,547.0,1591.0,481.0,4.9091,251720.0,<1H OCEAN
-117.27,33.02,13.0,5723.0,1242.0,2450.0,1140.0,4.7179,333908.01,NEAR OCEAN
-119.09,36.21,38.0,1901.0,453.0,1613.0,400.0,1.8828,49216.0,INLAND
-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,10.0914,497268.97,NEAR BAY
-122.64,41.63,19.0,2722.0,479.0,1108.0,430.0,3.1062,96129.0,INLAND
-118.28,33.81,29.0,2755.0,508.0,2046.0,488.0,5.2034,226491.02,<1H OCEAN
-118.41,34.02,19.0,4702.0,1472.0,2636.0,1334.0,3.3955,281446.02,<1H OCEAN
-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,107488.0,NEAR OCEAN
-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,186844.0,<1H OCEAN
-117.01,32.66,11.0,9992.0,1368.0,4495.0,1316.0,6.9664,292440.03,NEAR OCEAN
-121.81,37.39,34.0,2218.0,286.0,827.0,299.0,7.4559,437942.11,<1H OCEAN
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,349890.04,NEAR BAY
-121.38,38.59,36.0,1239.0,237.0,764.0,222.0,3.0156,103824.0,INLAND
-121.92,36.61,27.0,1619.0,352.0,831.0,344.0,4.3,240560.0,NEAR OCEAN
-122.16,37.47,44.0,2581.0,437.0,1006.0,414.0,5.397,335113.0,NEAR BAY
-121.81,37.37,26.0,2987.0,539.0,1931.0,518.0,5.1099,226280.0,<1H OCEAN
-121.15,40.25,14.0,5156.0,880.0,616.0,281.0,3.3462,145527.0,INLAND
-118.23,34.12,32.0,2094.0,491.0,1413.0,479.0,4.5089,224403.01,<1H OCEAN
-122.49,37.68,34.0,3718.0,676.0,2510.0,632.0,5.3311,271668.0,NEAR OCEAN
-121.7,38.6,16.0,2372.0,588.0,1400.0,583.0,2.8922,142206.0,INLAND
-117.16,32.71,52.0,845.0,451.0,1230.0,375.0,1.0918,65272.0,NEAR OCEAN
-121.29,38.71,32.0,1875.0,361.0,1027.0,343.0,3.5769,107453.0,INLAND
-121.89,38.01,32.0,1000.0,188.0,663.0,212.0,4.0972,109665.0,INLAND
-118.47,34.01,41.0,2704.0,557.0,1047.0,478.0,4.4211,434019.03,<1H OCEAN
-117.88,33.71,30.0,1739.0,359.0,1914.0,369.0,3.5551,179171.0,<1H OCEAN
-118.19,33.98,34.0,1022.0,286.0,1058.0,275.0,2.6042,154895.0,<1H OCEAN
-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938,302114.01,NEAR OCEAN
-121.77,36.93,20.0,2587.0,547.0,1534.0,540.0,2.4375,180638.0,<1H OCEAN
-122.12,37.7,19.0,2495.0,635.0,1571.0,579.0,2.5833,168282.0,NEAR BAY
-117.35,34.17,28.0,1905.0,372.0,1480.0,341.0,2.9844,85558.0,INLAND
-118.29,34.25,19.0,1988.0,594.0,1399.0,527.0,2.4727,181684.0,<1H OCEAN
-122.09,37.65,27.0,2630.0,722.0,1414.0,634.0,2.8203,186596.0,NEAR BAY
-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,489990.27,<1H OCEAN
-121.9,37.35,42.0,2082.0,626.0,1396.0,610.0,3.25,199207.0,<1H OCEAN
-118.38,33.82,38.0,1318.0,237.0,547.0,225.0,6.0308,411742.09,NEAR OCEAN
-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,186914.0,<1H OCEAN
-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,500001.0,<1H OCEAN
-118.24,33.97,37.0,1053.0,263.0,1354.0,292.0,2.5833,114184.0,<1H OCEAN
-117.66,33.58,6.0,4186.0,,1794.0,541.0,9.6986,392089.15,<1H OCEAN
-118.31,34.01,50.0,1463.0,354.0,912.0,293.0,1.7386,112882.0,<1H OCEAN
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,244231.02,<1H OCEAN
-117.17,32.76,45.0,3149.0,639.0,1160.0,661.0,2.7266,306870.0,NEAR OCEAN
-118.19,33.87,42.0,1213.0,269.0,628.0,229.0,3.6987,160970.0,<1H OCEAN
-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,162306.0,NEAR OCEAN
-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,393665.0,NEAR BAY
-116.01,33.51,24.0,2985.0,958.0,4042.0,905.0,1.7344,67526.0,INLAND
-122.46,37.78,52.0,2594.0,622.0,1421.0,593.0,3.0265,359274.01,NEAR BAY
-120.13,37.93,5.0,111.0,26.0,58.0,25.0,1.675,132195.0,INLAND
-122.01,39.21,39.0,1214.0,250.0,660.0,249.0,2.4559,84685.0,INLAND
-118.09,34.07,26.0,794.0,182.0,709.0,170.0,3.175,174274.0,<1H OCEAN
-121.93,37.29,36.0,2241.0,437.0,989.0,442.0,3.9625,279706.0,<1H OCEAN
-117.32,34.54,9.0,5904.0,1165.0,3489.0,1063.0,3.125,96744.0,INLAND
-122.14,37.42,46.0,206.0,44.0,134.0,51.0,4.15,288497.12,NEAR BAY
-117.09,32.91,16.0,2005.0,266.0,827.0,270.0,7.0546,289077.01,<1H OCEAN
-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,208441.0,<1H OCEAN
-121.51,39.97,22.0,1468.0,285.0,611.0,235.0,2.3036,77939.0,INLAND
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,103789.0,NEAR BAY
-119.21,34.12,15.0,5778.0,1285.0,1722.0,829.0,4.3427,313369.03,NEAR OCEAN
-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,5.1814,262007.0,NEAR OCEAN
-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,469842.77,NEAR BAY
-118.4,34.13,32.0,8262.0,1156.0,2712.0,1125.0,10.5575,500001.0,<1H OCEAN
-119.07,35.42,19.0,3889.0,832.0,1872.0,731.0,2.6812,100304.0,INLAND
-118.32,33.75,37.0,1080.0,135.0,366.0,142.0,11.6677,500001.0,NEAR OCEAN
-121.59,36.55,34.0,737.0,140.0,362.0,138.0,5.1788,283809.02,<1H OCEAN
-121.88,37.34,52.0,867.0,232.0,1264.0,227.0,2.6312,248130.0,<1H OCEAN
-118.25,34.0,34.0,1905.0,552.0,2194.0,521.0,1.4792,99947.0,<1H OCEAN
-122.02,37.3,32.0,2134.0,328.0,903.0,322.0,6.359,342715.03,<1H OCEAN
-117.42,33.95,32.0,4251.0,848.0,2494.0,798.0,2.8173,111169.0,INLAND
-121.87,37.39,16.0,1334.0,389.0,1103.0,415.0,3.7153,212539.0,<1H OCEAN
-122.45,37.79,52.0,1734.0,482.0,731.0,429.0,1.4804,360843.0,NEAR BAY
-119.06,34.62,10.0,416.0,110.0,436.0,70.0,2.2222,226924.03,<1H OCEAN
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,426630.63,<1H OCEAN
-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,315105.02,<1H OCEAN
-119.08,35.35,20.0,892.0,129.0,331.0,135.0,7.1837,190700.0,INLAND
-117.45,34.1,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,106342.0,INLAND
-117.08,32.72,32.0,2286.0,468.0,1741.0,467.0,3.0446,108878.0,NEAR OCEAN
-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,182338.0,<1H OCEAN
-118.21,33.91,37.0,1073.0,265.0,1197.0,250.0,2.7109,128357.0,<1H OCEAN
-118.04,33.72,24.0,7141.0,1330.0,3418.0,1268.0,4.6649,232648.0,<1H OCEAN
-118.14,34.68,31.0,2666.0,662.0,1337.0,602.0,2.4432,101264.0,INLAND
-122.41,37.98,36.0,60.0,15.0,42.0,25.0,1.4583,115145.01,NEAR BAY
-121.81,37.23,17.0,2319.0,324.0,1076.0,338.0,6.4664,276674.01,<1H OCEAN
-122.43,37.78,24.0,2037.0,696.0,1371.0,585.0,0.9355,163965.07,NEAR BAY
-118.16,34.15,19.0,1721.0,290.0,571.0,278.0,6.6031,430600.61,<1H OCEAN
-121.73,36.85,22.0,1304.0,278.0,887.0,227.0,3.6607,206995.0,<1H OCEAN
-118.24,33.78,24.0,574.0,173.0,784.0,162.0,2.25,156492.01,NEAR OCEAN
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,3.5938,126435.0,<1H OCEAN
-122.41,37.77,52.0,1963.0,565.0,1628.0,524.0,2.6083,233893.02,NEAR BAY
-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,353093.0,NEAR BAY
-118.29,33.98,42.0,2833.0,768.0,2542.0,725.0,1.3479,109076.0,<1H OCEAN
-120.43,34.88,22.0,2580.0,381.0,1149.0,372.0,5.0113,181883.0,<1H OCEAN
-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,81372.0,INLAND
-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,110070.0,INLAND
-121.82,38.01,42.0,1017.0,253.0,798.0,266.0,2.1719,98540.0,INLAND
-122.33,38.39,36.0,831.0,122.0,272.0,109.0,6.3427,299151.02,INLAND
-122.03,37.28,29.0,3752.0,468.0,1320.0,471.0,9.8937,500001.0,<1H OCEAN
-122.11,38.0,9.0,3424.0,583.0,1460.0,543.0,5.76,229992.0,NEAR BAY
-122.34,37.95,44.0,1788.0,368.0,933.0,329.0,2.875,130369.0,NEAR BAY
-117.65,34.06,41.0,465.0,130.0,349.0,138.0,2.0893,107375.0,INLAND
-119.19,34.2,36.0,1293.0,312.0,1128.0,335.0,2.1542,226653.0,NEAR OCEAN
-121.91,36.99,23.0,5675.0,964.0,2197.0,880.0,4.8693,315172.0,NEAR OCEAN
-121.68,39.11,19.0,1366.0,220.0,596.0,203.0,4.0625,139586.0,INLAND
-122.89,38.4,22.0,2900.0,538.0,1445.0,515.0,4.511,281783.0,<1H OCEAN
-118.01,33.87,25.0,6348.0,1615.0,4188.0,1497.0,3.139,184497.0,<1H OCEAN
-118.06,33.84,26.0,6960.0,1454.0,4367.0,1437.0,4.7953,216107.0,<1H OCEAN
-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,4.05,136463.0,INLAND
-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,223900.0,<1H OCEAN
-118.44,34.09,36.0,3129.0,392.0,862.0,334.0,15.0001,500001.0,<1H OCEAN
-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.611,366744.04,NEAR BAY
-117.08,32.75,15.0,1821.0,516.0,1385.0,439.0,2.5101,103781.0,NEAR OCEAN
-117.88,33.92,13.0,3292.0,727.0,1565.0,698.0,5.457,295602.0,<1H OCEAN
-118.07,34.15,45.0,1095.0,237.0,672.0,234.0,3.4087,225114.0,INLAND
-118.98,35.35,21.0,496.0,131.0,511.0,124.0,1.7614,44755.0,INLAND
-117.94,33.75,30.0,5268.0,1093.0,4480.0,1050.0,4.015,192421.0,<1H OCEAN
-117.83,33.66,4.0,1011.0,198.0,511.0,198.0,7.9217,309415.02,<1H OCEAN
-118.48,34.24,32.0,2621.0,412.0,1285.0,414.0,6.6537,295946.0,<1H OCEAN
-120.64,36.99,23.0,2363.0,449.0,1168.0,410.0,2.2794,76701.0,INLAND
-122.41,37.75,52.0,1919.0,404.0,1483.0,421.0,3.4063,249362.0,NEAR BAY
-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448,183496.0,INLAND
-118.11,33.9,36.0,1347.0,278.0,748.0,278.0,5.1423,192671.0,<1H OCEAN
-118.18,33.78,20.0,1852.0,556.0,1712.0,556.0,1.4565,157175.0,NEAR OCEAN
-117.64,33.51,14.0,1343.0,175.0,650.0,184.0,7.2648,353297.04,<1H OCEAN
-118.45,33.99,33.0,3125.0,785.0,1720.0,713.0,2.9722,331657.01,<1H OCEAN
-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2.3062,153427.0,<1H OCEAN
-121.72,37.98,5.0,7105.0,1143.0,3523.0,1088.0,5.0468,174346.0,INLAND
-120.46,37.51,22.0,2704.0,497.0,1432.0,399.0,2.9,91591.0,INLAND
-116.47,33.77,26.0,4300.0,767.0,1557.0,669.0,4.4107,154785.0,INLAND
-117.81,33.67,24.0,3930.0,661.0,1831.0,616.0,6.3767,273402.01,<1H OCEAN
-121.96,37.41,17.0,3208.0,617.0,2286.0,602.0,5.2937,253076.0,<1H OCEAN
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,208150.01,NEAR OCEAN
-116.23,33.72,32.0,4981.0,1326.0,3779.0,1186.0,1.7805,73688.0,INLAND
-118.29,33.8,21.0,9944.0,1623.0,4185.0,1582.0,4.526,305408.0,<1H OCEAN
-121.22,37.95,30.0,1055.0,211.0,629.0,170.0,2.8676,85136.0,INLAND
-119.32,36.3,14.0,1680.0,343.0,931.0,350.0,2.7336,87399.0,INLAND
-118.09,34.05,22.0,1764.0,357.0,1379.0,363.0,3.5357,186647.0,<1H OCEAN
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,179271.0,NEAR BAY
-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,151390.0,INLAND
-119.65,37.09,17.0,1280.0,254.0,707.0,267.0,3.55,107621.0,INLAND
-117.27,33.19,8.0,973.0,289.0,663.0,209.0,2.724,146674.0,NEAR OCEAN
-118.19,33.77,31.0,1711.0,691.0,1092.0,568.0,1.0714,158262.02,NEAR OCEAN
-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,169355.0,<1H OCEAN
-119.65,36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,69518.0,INLAND
-115.57,32.79,50.0,1291.0,277.0,864.0,274.0,1.6667,66225.0,INLAND
-118.83,34.15,16.0,3380.0,731.0,1227.0,641.0,4.2857,285980.05,NEAR OCEAN
-122.12,37.12,51.0,2419.0,485.0,1078.0,435.0,2.7933,211207.0,NEAR OCEAN
-121.82,38.01,25.0,3018.0,606.0,1614.0,568.0,3.4722,132350.0,INLAND
-118.18,34.12,45.0,2397.0,488.0,1569.0,471.0,4.21,187282.0,<1H OCEAN
-121.05,38.97,12.0,3676.0,550.0,1572.0,510.0,4.8214,197516.0,INLAND
-121.45,38.54,47.0,1159.0,250.0,810.0,244.0,2.7787,69319.0,INLAND
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,333369.0,NEAR BAY
-118.28,33.84,27.0,2326.0,533.0,1697.0,546.0,3.8633,187881.0,<1H OCEAN
-118.42,34.27,35.0,2700.0,702.0,3444.0,679.0,1.4867,144075.0,<1H OCEAN
-119.99,36.09,23.0,333.0,92.0,198.0,55.0,0.4999,145040.11,INLAND
-122.3,37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,243250.0,NEAR BAY
-122.28,37.53,34.0,1980.0,385.0,970.0,391.0,5.1207,314355.01,NEAR OCEAN
-118.18,33.74,30.0,5915.0,1750.0,2136.0,1503.0,4.0968,312395.01,NEAR OCEAN
-118.28,34.0,44.0,2636.0,725.0,2182.0,651.0,1.432,118183.0,<1H OCEAN
-120.89,37.52,42.0,1200.0,221.0,647.0,192.0,2.5402,137411.0,INLAND
-118.59,34.26,20.0,8146.0,1131.0,3562.0,1054.0,7.167,352698.01,<1H OCEAN
-123.8,39.44,52.0,1533.0,336.0,754.0,340.0,1.9213,97259.0,<1H OCEAN
-118.17,33.92,43.0,2099.0,398.0,1276.0,387.0,3.1528,162905.0,<1H OCEAN
-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3.413,157618.0,<1H OCEAN
-120.85,37.57,27.0,819.0,157.0,451.0,150.0,3.4934,167437.0,INLAND
-120.63,37.41,27.0,2083.0,444.0,1462.0,479.0,2.6439,75713.0,INLAND
-118.12,33.77,20.0,4534.0,954.0,1941.0,892.0,6.0362,422632.04,NEAR OCEAN
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,330465.01,NEAR BAY
-119.69,36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,112180.0,INLAND
-118.32,33.94,38.0,1067.0,170.0,499.0,169.0,4.6389,185185.0,<1H OCEAN
-117.95,33.83,36.0,1380.0,237.0,690.0,234.0,3.8214,209243.0,<1H OCEAN
-118.32,33.98,46.0,1611.0,339.0,921.0,314.0,3.0833,119281.0,<1H OCEAN
-118.08,34.1,32.0,2830.0,645.0,1500.0,527.0,3.0819,208363.0,<1H OCEAN
-119.6,36.58,28.0,1452.0,300.0,919.0,308.0,2.8287,73236.0,INLAND
-118.22,34.13,47.0,1585.0,420.0,949.0,366.0,2.7098,180375.0,<1H OCEAN
-121.26,38.12,27.0,1818.0,459.0,1182.0,428.0,1.8575,73255.0,INLAND
-118.24,34.06,33.0,390.0,199.0,435.0,193.0,1.1979,289468.0,<1H OCEAN
-119.29,34.24,27.0,4742.0,775.0,1682.0,696.0,6.194,459409.73,NEAR OCEAN
-118.36,33.93,19.0,3103.0,918.0,2033.0,738.0,2.6961,199912.0,<1H OCEAN
-120.4,37.3,28.0,1401.0,,967.0,257.0,1.5917,81629.0,INLAND
-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,106375.0,<1H OCEAN
-120.13,36.87,32.0,2089.0,468.0,1765.0,427.0,2.234,68094.0,INLAND
-118.29,33.83,24.0,4092.0,893.0,2819.0,893.0,4.1378,225374.0,<1H OCEAN
